molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL3603894,COc1ccc(CN(C)C(=O)n2cnc(S(=O)(=O)[C@@H]3C[C@H]4CC[C@@H]3C4)n2)cc1,10.0,Active
CHEMBL3603895,COc1ccc(CN(C)C(=O)n2cnc(S(=O)(=O)[C@@H]3C[C@H]4CC[C@@H]3C4)n2)c(OC)c1,40.0,Active
CHEMBL3603896,CN(Cc1ccc(F)cc1)C(=O)n1cnc(S(=O)(=O)[C@@H]2C[C@H]3CC[C@@H]2C3)n1,197.0,Active
CHEMBL3603897,CN(Cc1cccc(F)c1)C(=O)n1cnc(S(=O)(=O)[C@@H]2C[C@H]3CC[C@@H]2C3)n1,373.0,Active
CHEMBL3603898,CN(Cc1ccccc1F)C(=O)n1cnc(S(=O)(=O)[C@@H]2C[C@H]3CC[C@@H]2C3)n1,180.0,Active
CHEMBL3603899,CN(Cc1cccnc1)C(=O)n1cnc(S(=O)(=O)[C@@H]2C[C@H]3CC[C@@H]2C3)n1,86.0,Active
CHEMBL3603900,CN(Cc1ccc(S(C)(=O)=O)cc1)C(=O)n1cnc(S(=O)(=O)[C@@H]2C[C@H]3CC[C@@H]2C3)n1,290.0,Active
CHEMBL3603901,CC(=O)c1ccc(CN(C)C(=O)n2cnc(S(=O)(=O)[C@@H]3C[C@H]4CC[C@@H]3C4)n2)cc1,50.0,Active
CHEMBL3603902,CN(Cc1ccc(C(C)(C)C)cc1)C(=O)n1cnc(S(=O)(=O)[C@@H]2C[C@H]3CC[C@@H]2C3)n1,16.0,Active
CHEMBL3603903,CN(Cc1cccc(C#N)c1)C(=O)n1cnc(S(=O)(=O)[C@@H]2C[C@H]3CC[C@@H]2C3)n1,3430.0,Intermediate
CHEMBL3603904,O=C(N1CCc2ccccc2C1)n1cnc(S(=O)(=O)[C@@H]2C[C@H]3CC[C@@H]2C3)n1,5000.0,Intermediate
CHEMBL3603905,COc1ccc(CN(C(=O)n2cnc(S(=O)(=O)[C@@H]3C[C@H]4CC[C@@H]3C4)n2)C2CC2)cc1,1023.0,Intermediate
CHEMBL3603906,COc1ccc(CN(C(=O)n2cnc(S(=O)(=O)[C@@H]3C[C@H]4CC[C@@H]3C4)n2)C(C)C)cc1,840.0,Active
CHEMBL1210192,COc1ccc(/C=C/C(=O)c2cc3ccccc3oc2=O)c(OC)c1OC,3.1,Active
CHEMBL138618,CCCCOc1ccc(C(=O)/C=C/c2ccc(OC)cc2OC)cc1,8900.0,Intermediate
CHEMBL3617678,Clc1ccc2c(N3CCCN(c4ccccc4)CC3)ccnc2c1,3980.0,Intermediate
CHEMBL3617677,Clc1ccc2c(N3CCN(c4ccccc4)CC3)ccnc2c1,2690.0,Intermediate
CHEMBL3617676,CNC1=C([N+](=O)[O-])C(c2ccc(N3CCCN(c4ccnc5cc(Cl)ccc45)CC3)cc2)c2cc(Br)ccc2O1,2240.0,Intermediate
CHEMBL3617675,CNC1=C([N+](=O)[O-])C(c2ccc(N3CCCN(c4ccnc5cc(Cl)ccc45)CC3)cc2)c2cc(Cl)ccc2O1,290.0,Active
CHEMBL3617674,CNC1=C([N+](=O)[O-])C(c2ccc(N3CCCN(c4ccnc5cc(Cl)ccc45)CC3)cc2)c2ccccc2O1,5000.0,Intermediate
CHEMBL3617673,CCCCNC1=C([N+](=O)[O-])C(c2ccc(N3CCN(c4ccnc5cc(Cl)ccc45)CC3)cc2)c2ccccc2O1,3090.0,Intermediate
CHEMBL3617672,O=[N+]([O-])C1=C(NCCc2ccccc2)Oc2ccccc2C1c1ccc(N2CCN(c3ccnc4cc(Cl)ccc34)CC2)cc1,3310.0,Intermediate
CHEMBL3617671,O=[N+]([O-])C1=C(NCc2ccccc2)Oc2ccccc2C1c1ccc(N2CCN(c3ccnc4cc(Cl)ccc34)CC2)cc1,5000.0,Intermediate
CHEMBL3617670,CNC1=C([N+](=O)[O-])C(c2ccc(N3CCN(c4ccnc5cc(Cl)ccc45)CC3)cc2)c2c(C=O)c(C)cc(Cl)c2O1,2340.0,Intermediate
CHEMBL3617669,CNC1=C([N+](=O)[O-])C(c2ccc(N3CCN(c4ccnc5cc(Cl)ccc45)CC3)cc2)c2cc(Br)cc(Br)c2O1,5000.0,Intermediate
CHEMBL3617668,CNC1=C([N+](=O)[O-])C(c2ccc(N3CCN(c4ccnc5cc(Cl)ccc45)CC3)cc2)c2cc(Cl)cc(Cl)c2O1,3920.0,Intermediate
CHEMBL3617667,CNC1=C([N+](=O)[O-])C(c2ccc(N3CCN(c4ccnc5cc(Cl)ccc45)CC3)cc2)c2cccc(OC)c2O1,2470.0,Intermediate
CHEMBL3617666,CCOc1cccc2c1OC(NC)=C([N+](=O)[O-])C2c1ccc(N2CCN(c3ccnc4cc(Cl)ccc34)CC2)cc1,2930.0,Intermediate
CHEMBL3617665,CNC1=C([N+](=O)[O-])C(c2ccc(N3CCN(c4ccnc5cc(Cl)ccc45)CC3)cc2)c2cc(OC)ccc2O1,2480.0,Intermediate
CHEMBL3617664,CNC1=C([N+](=O)[O-])C(c2ccc(N3CCN(c4ccnc5cc(Cl)ccc45)CC3)cc2)c2cc([N+](=O)[O-])ccc2O1,620.0,Active
CHEMBL3617663,CNC1=C([N+](=O)[O-])C(c2ccc(N3CCN(c4ccnc5cc(Cl)ccc45)CC3)cc2)c2cc(Br)ccc2O1,1880.0,Intermediate
CHEMBL3617662,CNC1=C([N+](=O)[O-])C(c2ccc(N3CCN(c4ccnc5cc(Cl)ccc45)CC3)cc2)c2cc(Cl)ccc2O1,1370.0,Intermediate
CHEMBL3617661,CNC1=C([N+](=O)[O-])C(c2ccc(N3CCN(c4ccnc5cc(Cl)ccc45)CC3)cc2)c2ccccc2O1,1110.0,Intermediate
CHEMBL3632750,[C-]#[N+][C@@]12CCC(=C)[C@H]3[C@H](CC(C)(C)NC(=O)CN(CCC(C)C)C(=O)c4ccncc4)C[C@H](C)[C@@H](CC[C@@H]1C)[C@@H]32,11.5,Active
CHEMBL3632751,[C-]#[N+][C@@]12CCC(=C)[C@H]3[C@H](CC(C)(C)NC(=O)C(c4ccccc4)N(CCC(C)C)C(=O)c4ccncc4)C[C@H](C)[C@@H](CC[C@@H]1C)[C@@H]32,13.0,Active
CHEMBL3632752,[C-]#[N+][C@@]12CCC(=C)[C@H]3[C@H](CC(C)(C)NC(=O)CN(CCNc4ccnc5cc(Cl)ccc45)C(C)=O)C[C@H](C)[C@@H](CC[C@@H]1C)[C@@H]32,11.1,Active
CHEMBL3632753,[C-]#[N+][C@@]12CCC(=C)[C@H]3[C@H](CC(C)(C)NC(=O)CN(CCNc4ccnc5cc(Cl)ccc45)C(=O)c4ccncc4)C[C@H](C)[C@@H](CC[C@@H]1C)[C@@H]32,3.6,Active
CHEMBL3632754,[C-]#[N+][C@@]12CCC(=C)[C@H]3[C@H](CC(C)(C)NC(=O)CNC(=O)c4ccncc4)C[C@H](C)[C@@H](CC[C@@H]1C)[C@@H]32,6.3,Active
CHEMBL3741254,O=c1c2c([nH]c3ccccc13)CN(Cc1ccc(Cl)c(Cl)c1)C2,70.0,Active
CHEMBL3741180,O=c1c2c([nH]c3ccccc13)CN(Cc1ccc(OC(F)(F)F)cc1)C2,200.0,Active
CHEMBL2030318,Cc1c(-c2ccc(-c3ccc(OC(F)(F)F)cc3)nc2)[nH]c2c(O)cccc2c1=O,1000.0,Active
CHEMBL2030317,Cc1c(-c2ccc(-c3ccc(OC(F)(F)F)cc3)nc2)[nH]c2cc(O)ccc2c1=O,202.0,Active
CHEMBL2030316,Cc1c(-c2ccc(-c3ccc(OC(F)(F)F)cc3)nc2)[nH]c2ccc(O)cc2c1=O,326.0,Active
CHEMBL3741501,Cc1c(-c2cncc(-c3ccc(Cl)c(Cl)c3)c2)[nH]c2ccccc2c1=O,40.0,Active
CHEMBL3740623,Cc1c(-c2ccc(-c3ccc(OC(F)(F)F)cc3)cn2)[nH]c2ccccc2c1=O,1000.0,Active
CHEMBL3742369,Cc1c(-c2ccnc(-c3ccc(OC(F)(F)F)cc3)c2)[nH]c2ccccc2c1=O,21.0,Active
CHEMBL3739989,Cc1c(-c2cccc(-c3ccc(OC(F)(F)F)cc3)n2)[nH]c2ccccc2c1=O,390.0,Active
CHEMBL3739911,Cc1c(-c2cncc(-c3ccc(OC(F)(F)F)cc3)c2)[nH]c2ccccc2c1=O,41.0,Active
CHEMBL3739664,COc1ccc2c(=O)c(C)c(-c3cncc(-c4ccc(Cl)c(Cl)c4)c3)[nH]c2c1,18.0,Active
CHEMBL3739483,COc1ccc2c(=O)c(C)c(-c3ccc(-c4ccc(Cl)c(Cl)c4)nc3)[nH]c2c1,200.0,Active
CHEMBL3740532,COc1ccc2c(=O)c(C)c(-c3ccc(-c4ccc(OC(F)(F)F)cc4)cn3)[nH]c2c1,1000.0,Active
CHEMBL3740495,COc1ccc2c(=O)c(C)c(-c3cc(-c4ccc(OC(F)(F)F)cc4)ccn3)[nH]c2c1,150.0,Active
CHEMBL3740357,COc1ccc2c(=O)c(C)c(-c3ccnc(-c4ccc(OC(F)(F)F)cc4)c3)[nH]c2c1,12.0,Active
CHEMBL3740894,COc1ccc2c(=O)c(C)c(-c3cccc(-c4ccc(OC(F)(F)F)cc4)n3)[nH]c2c1,149.0,Active
CHEMBL3741741,COc1ccc2c(=O)c(C)c(-c3cncc(-c4ccc(OC(F)(F)F)cc4)c3)[nH]c2c1,12.0,Active
CHEMBL2030308,COc1cccc2c(=O)c(C)c(-c3ccc(-c4ccc(OC(F)(F)F)cc4)nc3)[nH]c12,1000.0,Active
CHEMBL3740339,COc1ccc2c(=O)c(C)c(-c3ccc(-c4ccc(OC(F)(F)F)cc4)nc3)[nH]c2c1,14.0,Active
CHEMBL2030301,COc1ccc2[nH]c(-c3ccc(-c4ccc(OC(F)(F)F)cc4)nc3)c(C)c(=O)c2c1,1000.0,Active
CHEMBL2030299,COc1cccc2[nH]c(-c3ccc(-c4ccc(OC(F)(F)F)cc4)nc3)c(C)c(=O)c12,1000.0,Active
CHEMBL2030298,Cc1c(-c2ccc(-c3ccc(OC(F)(F)F)cc3)nc2)[nH]c2ccccc2c1=O,54.0,Active
CHEMBL3752878,C=C1CC[C@]2(N=C=S)[C@@H](C)CC[C@@H]3[C@@H](C)C[C@@H](CC(C)(C)N=C=S)[C@H]1[C@H]32,11766.9,Inactive
CHEMBL3753556,C=C1CC[C@]2(N=C=[Se])[C@@H](C)CC[C@@H]3[C@@H](C)C[C@@H](CC(C)(C)N=C=[Se])[C@H]1[C@H]32,2.5,Active
CHEMBL3754121,C=C(C)C[C@@H]1C[C@H](C)[C@H]2CC[C@H](C)[C@@]3(N=C=S)CCC(=C)[C@@H]1[C@H]23,188.5,Active
CHEMBL3759803,OC(CNc1ccc(Br)cc1)(c1ccc(Cl)cc1)c1nnn(Cc2ccccc2)c1-c1ccc(Cl)cc1,1590.0,Intermediate
CHEMBL3759793,OC(CNc1ccccc1Br)(c1ccc(Cl)cc1)c1nnn(Cc2ccccc2)c1-c1ccc(F)cc1,9090.0,Intermediate
CHEMBL3759524,OC(CNc1ccccc1Br)(c1ccc(Cl)cc1)c1nnn(Cc2ccccc2)c1-c1ccc(Br)cc1,11570.0,Inactive
CHEMBL3758673,Cc1ccc(C(O)(CNc2ccc(C)c(C)c2)c2nnn(Cc3ccccc3)c2-c2ccc(Cl)cc2)cc1,1780.0,Intermediate
CHEMBL3758405,CC(C)c1ccc(-c2c(C(O)(CNc3ccc(Br)cc3)c3ccc(Cl)cc3)nnn2Cc2ccccc2)cc1,300.0,Active
CHEMBL3759588,CC(C)c1ccc(-c2c(C(O)(CNc3ccc(F)cc3)c3ccc(Cl)cc3)nnn2Cc2ccccc2)cc1,1580.0,Intermediate
CHEMBL3759061,Cc1ccc(NCC(O)(c2ccc(Cl)cc2)c2nnn(Cc3ccccc3)c2-c2ccc(F)cc2)cc1C,2670.0,Intermediate
CHEMBL3758561,OC(CNc1ccc(Br)cc1)(c1ccc(Cl)cc1)c1nnn(Cc2ccccc2)c1-c1ccc(F)cc1,1100.0,Intermediate
CHEMBL3758906,OC(CNc1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1nnn(Cc2ccccc2)c1-c1ccc(F)cc1,2850.0,Intermediate
CHEMBL3759216,OC(CNc1ccc(F)cc1)(c1ccc(Cl)cc1)c1nnn(Cc2ccccc2)c1-c1ccc(F)cc1,3870.0,Intermediate
CHEMBL3758938,Cc1ccc(NCC(O)(c2ccc(Cl)cc2)c2nnn(Cc3ccccc3)c2-c2ccccc2)cc1C,2580.0,Intermediate
CHEMBL3759391,OC(CNc1ccc(Br)cc1)(c1ccc(Cl)cc1)c1nnn(Cc2ccccc2)c1-c1ccccc1,1950.0,Intermediate
CHEMBL3759893,OC(CNc1ccc(F)cc1)(c1ccc(Cl)cc1)c1nnn(Cc2ccccc2)c1-c1ccccc1,3310.0,Intermediate
CHEMBL3759371,OC(CNc1ccc(Br)cc1)(c1ccc(Cl)cc1)c1nnn(Cc2ccccc2)c1-c1ccc(Br)cc1,870.0,Active
CHEMBL3759361,OC(CNc1ccc(F)cc1)(c1ccc(Cl)cc1)c1nnn(Cc2ccccc2)c1-c1ccc(Br)cc1,3210.0,Intermediate
CHEMBL3758975,Cc1ccc(NCC(O)(c2ccc(Br)cc2)c2nnn(Cc3ccccc3)c2-c2ccccc2)cc1C,2720.0,Intermediate
CHEMBL3759184,OC(CNc1ccc(Br)cc1)(c1ccc(Br)cc1)c1nnn(Cc2ccccc2)c1-c1ccccc1,1650.0,Intermediate
CHEMBL3759341,OC(CNc1ccc(F)cc1)(c1ccc(Br)cc1)c1nnn(Cc2ccccc2)c1-c1ccccc1,2710.0,Intermediate
CHEMBL3759474,OC(CNc1ccc(Br)cc1)(c1ccc(Cl)cc1)c1nnn(Cc2ccc(Br)cc2)c1-c1ccc(Cl)cc1,2420.0,Intermediate
CHEMBL3759722,COc1cc(NCC(O)(c2ccc(Cl)cc2)c2nnn(Cc3ccccc3)c2-c2ccc(Cl)cc2)ccc1Br,1650.0,Intermediate
CHEMBL3758806,OC(CNc1ccc2c(c1)OCO2)(c1ccc(Cl)cc1)c1nnn(Cc2ccccc2)c1-c1ccc(Cl)cc1,2730.0,Intermediate
CHEMBL3759379,Cc1ccc(NCC(O)(c2ccc(Cl)cc2)c2nnn(Cc3ccccc3)c2-c2ccc(Cl)cc2)cc1C,2240.0,Intermediate
CHEMBL3759744,OC(CNc1ccc(F)c(F)c1)(c1ccc(Cl)cc1)c1nnn(Cc2ccccc2)c1-c1ccc(Cl)cc1,2150.0,Intermediate
CHEMBL3759413,OC(CNc1cccc2ccccc12)(c1ccc(Cl)cc1)c1nnn(Cc2ccccc2)c1-c1ccc(Cl)cc1,1330.0,Intermediate
CHEMBL3759851,OC(CNc1ccc(I)cc1)(c1ccc(Cl)cc1)c1nnn(Cc2ccccc2)c1-c1ccc(Cl)cc1,1480.0,Intermediate
CHEMBL3759534,CC(C)=CCC/C(C)=C/COc1ccc(/C=C/C(=O)c2ccc(O)cc2O)cc1,3670.0,Intermediate
CHEMBL241806,COc1cc2c(cc1OC)[C@]1(O)C(=O)c3ccc4c(c3O[C@@H]1CO2)C=CC(C)(C)O4,13270.0,Inactive
CHEMBL307261,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,0.1,Active
CHEMBL3763836,CC(C)(C)C(=O)NC(C(=O)NO)c1ccc(/C(N)=N/O)cc1,249.0,Active
CHEMBL3765809,CC(C)(C)C(=O)NC(C(=O)NO)c1cccc(/C(N)=N/O)c1,469.0,Active
CHEMBL3763576,CC(C)(C)C(=O)NC(C(=O)NO)c1ccc(-c2ccsc2)cc1,103.0,Active
CHEMBL3765385,CC(C)(C)C(=O)NC(C(=O)NO)c1ccc(-c2c(F)c(F)c(F)c(F)c2F)cc1,130.0,Active
CHEMBL3765455,CC(C)(C)C(=O)NC(C(=O)NO)c1ccc(-c2cc(F)c(F)c(F)c2)cc1,126.0,Active
CHEMBL3765718,CC(C)(C)C(=O)NC(C(=O)NO)c1ccc(-c2c(F)cc(F)cc2F)cc1,125.0,Active
CHEMBL3763687,CC(C)(C)C(=O)NC(C(=O)NO)c1ccc(-c2cc(F)cc(F)c2)cc1,144.0,Active
CHEMBL3765136,CC(C)(C)C(=O)NC(C(=O)NO)c1ccc(-c2ccc(F)c(F)c2)cc1,139.0,Active
CHEMBL3765542,CC(C)(C)C(=O)NC(C(=O)NO)c1ccc(-c2c(F)cccc2F)cc1,142.0,Active
CHEMBL3764905,CC(C)(C)C(=O)NC(C(=O)NO)c1ccc(-c2ccc(F)cc2F)cc1,109.0,Active
CHEMBL3765300,CC(C)(C)C(=O)NC(C(=O)NO)c1ccc(-c2ccc(F)cc2)cc1,126.0,Active
CHEMBL3763328,CC(C)(C)C(=O)NC(C(=O)NO)c1ccc(-c2cccc(F)c2)cc1,162.0,Active
CHEMBL3764554,CC(C)(C)C(=O)NC(C(=O)NO)c1ccc(-c2ccccc2F)cc1,131.0,Active
CHEMBL3764676,CC(C)(C)C(=O)NC(C(=O)NO)c1ccc(-c2ccccc2)cc1,96.0,Active
CHEMBL3763464,CC(C)(C)C(=O)NC(C(=O)NO)c1ccc(Br)cc1,169.0,Active
CHEMBL3765714,CC(C)(C)C(=O)NC(C(=O)NO)c1ccc(F)cc1,1530.0,Intermediate
CHEMBL3765011,CC(C)(C)OC(=O)NC(C(=O)NO)c1ccc(/C(N)=N/O)cc1,334.0,Active
CHEMBL3764469,CC(C)(C)OC(=O)NC(C(=O)NO)c1cccc(/C(N)=N\O)c1,679.0,Active
CHEMBL3765451,Cn1cc(-c2ccc(C(NC(=O)OC(C)(C)C)C(=O)NO)cc2)cn1,978.0,Active
CHEMBL3764086,CC(C)(C)OC(=O)NC(C(=O)NO)c1ccc(-c2ccccc2F)cc1,633.0,Active
CHEMBL3765334,CC(C)(C)OC(=O)NC(C(=O)NO)c1ccc(Br)cc1,293.0,Active
CHEMBL3771022,CC(=O)O.N=C(N)c1ccc(-c2ccc(-c3ccc(F)cc3)o2)cc1,9.6,Active
CHEMBL3770021,CC(=O)O.COc1ccc(-c2ccc(-c3ccc(C(=N)N)cc3)o2)cc1,139.2,Active
CHEMBL3770187,CC(=O)O.Cc1ccc(-c2ccc(-c3ccc(C(=N)N)cc3)o2)cc1,57.5,Active
CHEMBL3780351,COc1cc(O)c(C(=O)/C=C/c2ccc(OCc3cn(-c4ccc(F)cc4Cl)nn3)c(OC)c2)c(OC)c1,6.27,Active
CHEMBL3781935,COc1cc(O)c(C(=O)/C=C/c2ccc(OCc3cn(-c4ccc(F)c(Cl)c4)nn3)c(OC)c2)c(OC)c1,2.74,Active
CHEMBL3780893,COc1cc(O)c(C(=O)/C=C/c2ccc(OCc3cn(-c4ccc(F)cc4F)nn3)c(OC)c2)c(OC)c1,3.58,Active
CHEMBL3781903,COc1cc(O)c(C(=O)/C=C/c2ccc(OCc3cn(-c4ccccc4Cl)nn3)c(OC)c2)c(OC)c1,6.78,Active
CHEMBL3780228,COc1cc(O)c(C(=O)/C=C/c2ccc(OCc3cn(-c4ccc(Cl)cc4)nn3)c(OC)c2)c(OC)c1,5.08,Active
CHEMBL3780209,COc1cc(O)c(C(=O)/C=C/c2ccc(OC)c(OCc3cn(-c4ccc(F)cc4Cl)nn3)c2)c(OC)c1,4.92,Active
CHEMBL3781929,COc1cc(O)c(C(=O)/C=C/c2ccc(OC)c(OCc3cn(-c4ccc(F)c(Cl)c4)nn3)c2)c(OC)c1,7.52,Active
CHEMBL3781864,COc1cc(O)c(C(=O)/C=C/c2ccc(OC)c(OCc3cn(-c4ccc(F)cc4F)nn3)c2)c(OC)c1,9.54,Active
CHEMBL3781250,COc1cc(O)c(C(=O)/C=C/c2ccc(OC)c(OCc3cn(-c4ccccc4Cl)nn3)c2)c(OC)c1,8.03,Active
CHEMBL3780446,COc1cc(O)c(C(=O)/C=C/c2ccc(OC)c(OCc3cn(-c4ccc(Cl)cc4)nn3)c2)c(OC)c1,11.02,Active
CHEMBL3781401,COc1cc(O)c(C(=O)/C=C/c2ccc(OCc3cn(-c4ccc(F)cc4Cl)nn3)c(OCc3cn(-c4ccc(F)cc4Cl)nn3)c2)c(OC)c1,8.55,Active
CHEMBL3780263,COc1cc(O)c(C(=O)/C=C/c2ccc(OCc3cn(-c4ccc(F)c(Cl)c4)nn3)c(OCc3cn(-c4ccc(F)c(Cl)c4)nn3)c2)c(OC)c1,10.87,Active
CHEMBL3781292,COc1cc(O)c(C(=O)/C=C/c2ccc(OCc3cn(-c4ccc(F)cc4F)nn3)c(OCc3cn(-c4ccc(F)cc4F)nn3)c2)c(OC)c1,8.86,Active
CHEMBL3780286,COc1cc(O)c(C(=O)/C=C/c2ccc(OCc3cn(-c4ccccc4Cl)nn3)c(OCc3cn(-c4ccccc4Cl)nn3)c2)c(OC)c1,8.38,Active
CHEMBL3780065,COc1cc(O)c(C(=O)/C=C/c2ccc(OCc3cn(-c4ccc(Cl)cc4)nn3)c(OCc3cn(-c4ccc(Cl)cc4)nn3)c2)c(OC)c1,12.76,Active
CHEMBL3780973,COc1cc(OC)c2c(=O)cc(-c3ccc(OCc4cn(-c5ccc(F)cc5Cl)nn4)c(OC)c3)oc2c1,3.85,Active
CHEMBL3780074,COc1cc(OC)c2c(=O)cc(-c3ccc(OCc4cn(-c5ccc(F)c(Cl)c5)nn4)c(OC)c3)oc2c1,4.48,Active
CHEMBL3780025,COc1cc(OC)c2c(=O)cc(-c3ccc(OCc4cn(-c5ccc(F)cc5F)nn4)c(OC)c3)oc2c1,4.79,Active
CHEMBL3779967,COc1cc(OC)c2c(=O)cc(-c3ccc(OCc4cn(-c5ccccc5Cl)nn4)c(OC)c3)oc2c1,12.07,Active
CHEMBL3780383,COc1cc(OC)c2c(=O)cc(-c3ccc(OCc4cn(-c5ccc(Cl)cc5)nn4)c(OC)c3)oc2c1,5.19,Active
CHEMBL3781504,COc1cc(OC)c2c(=O)cc(-c3ccc(OCc4cn(-c5ccc(F)cc5Cl)nn4)c(OCc4cn(-c5ccc(F)cc5Cl)nn4)c3)oc2c1,14.48,Active
CHEMBL3781334,COc1cc(OC)c2c(=O)cc(-c3ccc(OCc4cn(-c5ccc(F)c(Cl)c5)nn4)c(OCc4cn(-c5ccc(F)c(Cl)c5)nn4)c3)oc2c1,10.39,Active
CHEMBL3781425,COc1cc(OC)c2c(=O)cc(-c3ccc(OCc4cn(-c5ccc(F)cc5F)nn4)c(OCc4cn(-c5ccc(F)cc5F)nn4)c3)oc2c1,9.25,Active
CHEMBL3780507,COc1cc(OC)c2c(=O)cc(-c3ccc(OCc4cn(-c5ccccc5Cl)nn4)c(OCc4cn(-c5ccccc5Cl)nn4)c3)oc2c1,8.98,Active
CHEMBL3780575,COc1cc(OC)c2c(=O)cc(-c3ccc(OCc4cn(-c5ccc(Cl)cc5)nn4)c(OCc4cn(-c5ccc(Cl)cc5)nn4)c3)oc2c1,11.32,Active
CHEMBL3781915,O=C(CSc1cccc(Br)c1)c1c[nH]c2ccccc12,106000.0,Inactive
CHEMBL3781365,O=C(CSc1cccc(Cl)c1)c1c[nH]c2ccccc12,44000.0,Inactive
CHEMBL3782001,O=C(CSc1cccc(F)c1)c1c[nH]c2ccccc12,3900.0,Intermediate
CHEMBL3780041,CC(C)(C)c1ccc(SCC(=O)c2c[nH]c3ccccc23)cc1,8900.0,Intermediate
CHEMBL3780967,Cc1ccc(SCC(=O)c2c[nH]c3ccccc23)cc1,19000.0,Inactive
CHEMBL3780795,O=C(CSc1ccc(Br)cc1)c1c[nH]c2ccccc12,1300.0,Intermediate
CHEMBL3781639,O=C(CSc1ccc(F)cc1)c1c[nH]c2ccccc12,1700.0,Intermediate
CHEMBL3781793,O=C(CSc1ccc(Cl)cc1)c1c[nH]c2ccccc12,1400.0,Intermediate
CHEMBL3781255,O=C(CSc1ccccc1)c1c[nH]c2ccccc12,29000.0,Inactive
CHEMBL3781807,O=C(CNc1ccc(Cl)cc1)c1c[nH]c2ccccc12,29000.0,Inactive
CHEMBL3780142,O=C(CNc1ccccc1)c1c[nH]c2ccccc12,73000.0,Inactive
CHEMBL3780344,O=C(CSc1ccccc1Cl)c1c[nH]c2ccccc12,500000.0,Inactive
CHEMBL3781912,Cc1ccccc1SCC(=O)c1c[nH]c2ccccc12,12000.0,Inactive
CHEMBL3781601,Nc1ccc(SCC(=O)c2c[nH]c3ccccc23)cc1,20000.0,Inactive
CHEMBL3780909,CN(C)c1ccc(SCC(=O)c2c[nH]c3ccccc23)cc1,105000.0,Inactive
CHEMBL3781190,O=C(CSc1ccc([N+](=O)[O-])cc1)c1c[nH]c2ccccc12,240.0,Active
CHEMBL3781410,O=C(CSCc1ccccc1)c1c[nH]c2ccccc12,131000.0,Inactive
CHEMBL3780203,O=C(CSCc1ccc(F)cc1)c1c[nH]c2ccccc12,58000.0,Inactive
CHEMBL3780487,O=C(CSCc1ccc(Cl)cc1)c1c[nH]c2ccccc12,500000.0,Inactive
CHEMBL3780098,O=C(CSCc1ccc(Br)cc1)c1c[nH]c2ccccc12,500000.0,Inactive
CHEMBL3780246,O=C(CSCc1cccc(Br)c1)c1c[nH]c2ccccc12,13000.0,Inactive
CHEMBL3781025,O=C(CSCCc1ccccc1)c1c[nH]c2ccccc12,7800.0,Intermediate
CHEMBL3780012,CC(SCC(=O)c1c[nH]c2ccccc12)c1ccccc1,122000.0,Inactive
CHEMBL3780843,O=C(CSc1ccc(Br)cc1)c1c[nH]c2cc(F)ccc12,1300.0,Intermediate
CHEMBL3781533,O=C(CSc1ccc(Br)cc1)c1c[nH]c2cc(Cl)ccc12,2800.0,Intermediate
CHEMBL3781325,O=C(CSc1ccc(Br)cc1)c1c[nH]c2cc(Br)ccc12,279000.0,Inactive
CHEMBL3779990,O=C(CSc1ccc(Br)cc1)c1c[nH]c2ccc(Cl)cc12,90.0,Active
CHEMBL3781067,O=C(CSc1ccc(Br)cc1)c1c[nH]c2ccc(Br)cc12,120.0,Active
CHEMBL3780135,O=C(CSc1ccc(Br)cc1)c1c[nH]c2c(F)cccc12,2400.0,Intermediate
CHEMBL3780486,O=C(CSc1ccc(Br)cc1)c1c[nH]c2c(I)cccc12,45000.0,Inactive
CHEMBL3781576,O=C(CSc1ccc(Br)cc1)c1c[nH]c2cc(Cl)c(F)cc12,12000.0,Inactive
CHEMBL3781203,O=C(CSc1ccc(Br)cc1)c1c[nH]c2cc(Br)c(F)cc12,19000.0,Inactive
CHEMBL3781490,Cc1cc(Br)c2[nH]cc(C(=O)CSc3ccc(Br)cc3)c2c1,1800.0,Intermediate
CHEMBL3780874,Cn1cc(C(=O)CSc2ccc(Br)cc2)c2ccccc21,15000.0,Inactive
CHEMBL3781604,O=C(CSc1ccc(Br)cc1)c1cn(Cc2ccccc2)c2ccccc12,2700.0,Intermediate
CHEMBL2032365,O=C(COc1ccccc1)c1c[nH]c2ccccc12,500000.0,Inactive
CHEMBL3781195,O=C(COc1ccc(Cl)cc1)c1c[nH]c2ccccc12,1800.0,Intermediate
CHEMBL3787331,CC(C)=CCc1c(O)c(O)c(O)c2c(=O)c3c(CC=C(C)C)c(O)c(O)cc3oc12,12400.0,Inactive
CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,25000.0,Inactive
CHEMBL3797456,Cn1cc(NC(=O)c2cc(NC(=O)c3ccc(/C=C/c4ccc5nsnc5c4)cc3)cn2C)cc1C(=O)NCCN1CCOCC1,6037.0,Intermediate
